Student_ID,Semester,GPA,Attendance_per_Subject,Quiz_Score,Assignment_Completion,LMS_Activity,Weekly_Study_Hour,Social_Interaction_Score,Achievement_Points,Internship_Points,Financial_Support_Score,Scholarship_Status,Risk_Label
STU_46511,2,3.41,80.41,91,86.7,61,5.9,60,0,30,43,0,0
STU_46512,5,3.29,72.18,82,82.4,47,2.9,38,0,20,65,1,0
STU_46513,3,3.16,87.88,91,97.33,24,19.3,87,15,20,95,1,0
STU_46514,5,3.51,92.85,91,94.06,100,1.6,35,0,0,77,0,0
STU_46515,6,3.66,85.43,54,95.39,41,15.2,59,30,40,39,0,1
STU_46516,5,03.03,86.02,39,87.17,44,8.4,3,30,20,63,1,0
STU_46517,5,3.83,57.65,96,89.83,27,2.4,38,15,0,39,0,1
STU_46518,3,3.24,83.29,53,91.94,49,18.3,16,15,0,82,0,0
STU_46519,4,3.2,89.78,90,95.21,37,5.7,44,0,0,68,1,0
STU_46520,2,2.8,90.94,88,96.87,77,6.7,1,15,20,69,0,0
STU_46521,6,2.81,95.48,64,88.12,60,5.6,44,0,0,89,0,0
STU_46522,1,3.73,93.63,71,95.38,80,6.4,58,30,40,37,0,1
STU_46523,2,03.02,68.97,30,76.53,78,6.0,70,0,0,31,0,1
STU_46524,2,3.54,98.46,36,85.36,67,16.6,13,0,20,76,0,0
STU_46525,4,3.6,85.52,86,88.68,22,17.4,80,15,20,66,0,0
STU_46526,2,3.69,79.6,31,82.65,63,17.0,37,15,0,58,0,0
STU_46527,2,2.87,66.56,77,86.87,64,6.4,79,50,30,49,1,0
STU_46528,3,2.83,86.93,94,82.56,78,9.8,77,0,0,69,0,0
STU_46529,3,3.64,81.48,89,94.51,75,6.9,58,15,40,50,0,0
STU_46530,3,3.0,85.0,41,80.42,24,15.5,31,0,0,39,0,1
STU_46531,3,3.26,93.45,31,75.62,81,2.5,33,30,20,45,0,0
STU_46532,3,3.51,94.71,50,86.38,26,16.3,56,0,20,50,0,0
STU_46533,8,3.64,87.01,64,83.0,88,16.0,12,15,0,99,0,0
STU_46534,6,2.82,80.86,30,96.07,71,7.6,98,15,30,92,1,0
STU_46535,1,3.73,83.68,49,87.69,24,7.6,98,50,0,39,0,1
STU_46536,4,3.37,87.21,83,75.5,34,5.0,18,0,0,50,0,0
STU_46537,5,3.7,97.66,42,85.07,73,9.6,67,15,0,65,0,0
STU_46538,7,3.26,81.28,58,83.13,41,19.2,59,0,40,74,0,0
STU_46539,6,3.72,78.19,79,96.56,71,8.0,92,15,0,90,1,0
STU_46540,3,3.44,62.0,88,69.65,80,9.5,32,50,0,88,1,0
STU_46541,4,2.95,87.86,61,80.09,24,11.1,83,0,0,64,0,0
STU_46542,5,3.0,83.8,48,90.34,44,10.3,92,0,30,91,0,0
STU_46543,2,3.3,95.27,90,72.97,22,18.3,24,30,0,72,0,0
STU_46544,8,3.67,85.62,68,67.61,32,5.3,52,0,0,75,1,0
STU_46545,8,3.6,64.61,83,91.84,20,13.0,100,0,0,78,0,0
STU_46546,6,2.88,78.31,69,87.41,60,18.7,36,0,0,91,1,0
STU_46547,2,03.04,78.54,52,66.07,69,8.1,1,0,0,30,1,0
STU_46548,4,3.39,49.38,48,73.13,79,7.0,94,0,40,85,1,0
STU_46549,1,3.67,91.72,45,68.31,50,15.0,40,50,20,52,0,0
STU_46550,1,3.28,79.9,46,89.84,25,2.9,14,0,0,74,0,0
STU_46551,8,3.15,84.39,38,96.03,42,1.6,59,0,0,74,1,0
STU_46552,4,3.73,78.94,96,84.04,93,4.2,66,0,0,74,0,0
STU_46553,7,3.31,69.87,45,89.57,80,17.4,81,15,0,33,1,1
STU_46554,7,2.54,80.22,43,77.55,80,5.5,26,0,0,33,0,1
STU_46555,1,3.57,54.39,60,79.87,90,13.0,31,0,20,60,1,0
STU_46556,7,3.39,65.89,95,63.25,26,15.9,78,0,0,69,0,0
STU_46557,1,3.55,62.39,79,95.35,64,19.2,23,15,0,79,0,0
STU_46558,2,3.53,85.08,72,85.59,82,16.2,66,0,0,81,0,0
STU_46559,7,3.24,76.62,98,92.0,16,4.0,55,0,0,93,1,0
STU_46560,1,3.38,96.82,63,82.14,71,8.2,61,15,0,40,1,0
STU_46561,1,3.49,98.22,34,66.33,76,12.8,4,15,0,65,0,0
STU_46562,4,03.09,59.56,95,73.71,90,5.5,16,30,30,95,0,0
STU_46563,1,03.08,98.01,51,68.76,11,19.5,77,0,0,99,1,0
STU_46564,7,2.53,74.66,76,85.13,60,6.8,94,30,0,61,0,0
STU_46565,8,3.17,97.33,58,89.68,89,18.7,17,15,30,44,0,0
STU_46566,8,3.25,73.44,53,81.04,60,2.6,34,15,20,94,0,0
STU_46567,7,3.37,60.45,33,89.09,17,8.5,59,15,0,49,0,1
STU_46568,6,3.51,59.29,63,88.02,81,13.2,91,15,0,91,1,0
STU_46569,3,3.54,68.69,71,62.6,39,11.2,77,15,20,46,0,0
STU_46570,3,03.07,93.53,31,82.96,20,6.2,70,15,0,78,0,0
STU_46571,4,3.15,91.69,54,94.0,66,5.9,88,50,40,90,0,0
STU_46572,3,3.8,68.18,59,58.61,78,18.5,17,0,0,51,0,1
STU_46573,2,3.36,75.54,71,90.06,66,7.2,50,0,0,91,1,0
STU_46574,6,3.37,99.27,40,85.26,25,15.2,97,15,0,64,0,0
STU_46575,6,3.59,82.83,83,58.99,44,2.9,96,30,0,95,0,0
STU_46576,4,2.74,90.68,80,77.84,83,2.4,40,0,20,94,0,0
STU_46577,7,2.6,71.78,78,87.2,40,4.9,48,50,30,86,1,0
STU_46578,1,3.41,95.48,77,94.66,99,3.6,91,15,0,93,0,0
STU_46579,3,3.2,65.62,77,66.49,14,5.1,26,15,0,82,0,0
STU_46580,2,3.8,75.46,81,96.76,21,3.8,15,30,40,95,0,0
STU_46581,7,03.07,80.56,30,83.7,68,15.9,40,0,20,30,0,1
STU_46582,4,3.64,55.69,69,69.21,39,11.9,87,15,0,90,0,0
STU_46583,7,3.15,83.29,60,92.91,74,8.0,65,0,0,72,0,0
STU_46584,4,03.08,94.39,74,89.29,28,6.7,57,0,0,86,0,0
STU_46585,1,3.22,79.9,38,97.08,42,12.1,9,15,30,60,0,0
STU_46586,5,3.42,61.53,63,97.15,82,13.1,25,0,0,88,0,0
STU_46587,8,3.69,74.86,51,82.09,35,9.2,15,0,0,43,0,0
STU_46588,3,3.39,79.31,42,79.84,89,10.3,75,0,20,67,0,0
STU_46589,2,3.64,87.28,49,88.85,32,10.0,8,15,30,100,0,0
STU_46590,4,3.94,71.83,30,75.58,97,4.5,27,15,0,62,1,0
STU_46591,7,3.58,71.87,74,92.05,11,4.4,51,50,30,84,0,0
STU_46592,3,2.68,62.41,63,87.48,60,2.2,40,30,20,60,1,0
STU_46593,7,3.45,73.07,37,92.68,40,13.5,90,0,0,52,0,0
STU_46594,2,03.08,94.92,30,90.43,38,10.8,30,15,0,73,0,0
STU_46595,6,3.19,93.39,95,96.56,37,13.4,31,15,0,65,0,0
STU_46596,6,3.91,87.87,48,75.23,11,9.3,45,0,0,86,1,0
STU_46597,8,3.39,86.73,76,95.39,86,5.4,18,15,40,68,0,0
STU_46598,8,03.02,95.99,33,60.56,33,14.6,42,0,0,47,0,0
STU_46599,2,3.66,94.26,96,88.15,83,16.1,18,30,20,80,0,0
STU_46600,8,3.81,83.75,53,89.32,70,4.0,5,0,0,51,0,0
STU_46601,6,3.55,74.13,96,99.51,30,8.9,9,0,20,99,0,0
STU_46602,4,3.1,87.97,73,91.59,75,6.3,47,0,20,30,0,1
STU_46603,3,3.26,96.69,98,85.89,77,14.9,6,0,20,87,1,0
STU_46604,2,3.58,91.68,48,96.5,33,14.8,32,0,0,65,1,0
STU_46605,4,3.23,95.5,59,67.01,47,16.3,77,30,30,66,0,0
STU_46606,3,3.78,82.19,64,97.25,53,13.9,74,0,0,48,0,0
STU_46607,3,3.42,67.21,39,84.32,89,10.4,46,0,0,60,0,1
STU_46608,4,3.42,70.96,98,87.8,53,1.2,11,0,0,63,0,0
STU_46609,3,3.22,67.94,48,83.38,97,2.7,50,0,20,41,0,1
STU_46610,5,3.41,86.39,51,95.53,83,3.3,48,15,0,99,1,0
STU_46611,2,3.15,90.39,97,92.81,53,6.6,80,0,0,90,1,0
STU_46612,2,03.07,72.19,75,70.9,46,7.1,74,30,0,33,1,0
STU_46613,3,3.95,74.37,60,80.01,95,13.1,34,15,30,88,1,0
STU_46614,4,3.69,84.79,63,68.4,100,4.2,52,50,20,45,0,0
STU_46615,1,2.42,66.99,32,85.09,25,5.1,32,15,30,67,1,1
STU_46616,8,2.68,83.58,65,72.33,79,5.2,80,15,0,32,1,0
STU_46617,6,2.93,53.59,34,94.92,62,10.7,64,15,0,58,0,1
STU_46618,3,2.79,74.82,36,97.73,45,10.1,70,0,0,92,0,0
STU_46619,1,3.91,94.58,60,84.33,99,15.6,25,50,0,33,0,1
STU_46620,3,3.53,82.11,81,71.67,33,14.0,44,0,0,60,0,0
STU_46621,1,2.87,82.95,37,93.7,94,10.5,18,0,0,31,0,1
STU_46622,3,3.49,72.39,71,78.46,66,18.9,56,0,20,63,1,0
STU_46623,4,3.34,92.72,47,82.11,85,7.5,17,0,0,30,0,1
STU_46624,6,2.81,75.22,96,89.89,22,5.6,78,15,20,76,0,0
STU_46625,7,3.81,87.4,55,96.67,90,3.0,12,15,0,52,0,0
STU_46626,7,3.56,83.8,97,99.3,45,19.7,31,0,0,95,1,0
STU_46627,1,3.57,74.49,86,75.62,61,3.5,37,15,0,98,0,0
STU_46628,8,3.51,79.71,85,74.54,61,18.8,26,15,0,65,1,0
STU_46629,8,3.19,53.64,43,91.75,56,1.1,76,0,0,84,0,1
STU_46630,5,3.85,94.37,62,76.78,77,16.6,25,0,0,84,0,0
STU_46631,4,2.92,82.87,80,82.59,92,8.6,29,0,0,83,0,0
STU_46632,6,3.42,72.54,31,97.03,24,17.9,7,30,20,73,0,0
STU_46633,3,2.97,87.71,74,73.73,18,8.1,95,15,20,45,0,0
STU_46634,1,2.22,77.17,83,91.11,57,12.3,34,0,20,36,0,1
STU_46635,8,3.56,95.16,63,94.45,78,7.9,25,0,0,32,0,1
STU_46636,6,2.48,67.7,46,93.65,46,7.0,90,15,20,53,0,1
STU_46637,2,03.05,73.27,48,92.13,77,2.9,97,0,0,58,0,0
STU_46638,8,3.95,59.44,40,98.37,13,4.5,21,0,40,69,0,0
STU_46639,4,3.44,96.01,36,91.01,54,5.2,62,0,0,71,0,0
STU_46640,1,3.36,92.57,36,90.09,84,15.9,59,30,30,93,0,0
STU_46641,4,03.05,71.0,67,98.36,44,10.6,29,15,40,79,0,0
STU_46642,1,2.78,81.69,78,68.77,89,18.0,98,0,20,97,0,0
STU_46643,7,2.7,86.79,55,88.14,34,16.8,62,50,0,75,1,0
STU_46644,2,3.51,85.03,60,86.83,55,6.6,0,0,0,54,0,0
STU_46645,5,2.96,90.03,33,96.06,35,15.3,54,15,0,84,1,0
STU_46646,2,2.93,51.68,95,85.25,74,5.1,64,0,30,77,0,0
STU_46647,3,3.62,79.28,72,95.95,98,19.1,29,0,0,83,0,0
STU_46648,4,3.12,93.95,89,89.99,33,1.2,79,0,0,100,1,0
STU_46649,5,3.36,71.33,91,90.06,69,15.0,28,15,40,51,0,0
STU_46650,4,2.76,82.22,70,94.63,78,12.7,19,15,20,93,0,0
STU_46651,6,3.11,63.1,71,89.68,88,12.6,26,0,0,57,0,0
STU_46652,1,3.92,87.4,88,87.74,97,3.0,85,15,20,50,1,0
STU_46653,3,3.7,99.44,64,81.47,37,8.1,75,0,0,80,0,0
STU_46654,3,3.55,60.46,98,93.92,23,11.1,86,0,30,74,0,0
STU_46655,4,3.49,87.85,63,88.6,36,1.8,71,50,0,50,0,0
STU_46656,7,3.81,82.0,81,85.68,49,10.4,6,50,0,77,1,0
STU_46657,3,3.55,80.75,95,94.3,90,13.6,14,0,0,64,0,0
STU_46658,8,3.4,53.15,88,71.18,30,1.1,8,0,0,58,1,0
STU_46659,4,3.46,79.39,98,85.05,37,4.7,39,0,0,52,0,0
STU_46660,1,3.24,76.18,95,79.66,70,15.1,88,30,0,30,1,0
STU_46661,1,3.14,61.39,99,90.31,31,14.9,22,15,0,45,0,0
STU_46662,4,3.76,75.86,94,91.09,33,14.9,66,0,0,35,0,1
STU_46663,2,3.26,92.01,55,82.4,11,3.0,16,15,0,62,0,0
STU_46664,2,3.32,84.07,66,97.66,27,17.8,29,0,0,87,1,0
STU_46665,1,3.43,87.51,43,88.2,57,2.4,11,0,0,93,1,0
STU_46666,5,3.6,83.84,75,93.4,62,18.5,94,30,0,68,0,0
STU_46667,8,3.61,53.29,31,90.93,93,4.5,82,0,40,36,0,1
STU_46668,2,2.54,72.25,46,89.23,55,18.6,14,30,20,52,1,0
STU_46669,4,3.37,83.64,56,87.78,42,7.8,12,15,30,95,0,0
STU_46670,1,2.98,98.6,36,85.4,25,15.6,76,0,40,51,0,0
STU_46671,3,3.33,93.72,67,96.51,88,18.8,58,15,0,59,0,0
STU_46672,3,2.68,84.6,59,83.54,46,8.8,35,0,30,91,0,0
STU_46673,7,03.06,56.15,95,86.06,71,15.3,1,0,0,79,0,0
STU_46674,8,03.01,90.81,99,77.96,11,13.7,71,0,30,35,1,0
STU_46675,2,03.08,69.45,98,92.4,84,16.9,52,0,0,100,1,0
STU_46676,5,03.08,83.93,65,98.42,56,14.3,99,15,30,35,0,1
STU_46677,6,3.85,90.7,82,78.38,28,18.4,17,50,0,33,0,1
STU_46678,2,3.12,81.05,52,95.17,84,5.9,90,50,20,85,1,0
STU_46679,5,3.51,73.38,71,85.12,54,15.5,55,30,0,33,1,0
STU_46680,2,03.01,92.06,74,93.34,15,11.3,68,0,40,75,0,0
STU_46681,3,3.28,67.63,97,85.16,18,2.1,46,0,0,49,0,0
STU_46682,5,3.93,79.94,74,84.65,20,8.8,26,0,20,66,0,0
STU_46683,3,2.88,98.3,34,77.36,11,9.5,67,50,0,90,0,0
STU_46684,8,3.41,71.05,73,89.97,53,9.6,24,0,0,41,0,0
STU_46685,7,3.4,61.55,60,69.25,96,3.3,15,0,30,76,0,0
STU_46686,4,3.68,60.56,82,88.42,77,11.6,78,15,0,67,0,0
STU_46687,4,3.45,69.97,34,78.81,37,19.8,3,15,0,66,0,1
STU_46688,1,3.61,65.32,36,86.13,97,5.8,98,15,0,84,1,1
STU_46689,3,3.81,77.87,38,82.5,70,16.5,75,0,30,68,0,0
STU_46690,3,3.83,92.57,100,92.03,47,17.7,36,0,20,77,1,0
STU_46691,7,3.78,85.44,59,90.35,54,4.0,99,0,0,98,0,0
STU_46692,1,3.56,76.71,85,89.05,54,7.7,11,0,0,55,0,0
STU_46693,8,3.39,84.96,36,94.6,43,16.3,83,0,20,75,0,0
STU_46694,4,3.71,66.72,31,96.46,99,8.4,49,15,0,36,0,1
STU_46695,4,3.42,69.63,65,74.82,30,4.2,74,0,0,53,0,0
STU_46696,5,3.45,97.97,32,77.65,57,19.8,21,15,0,33,1,0
STU_46697,5,3.44,80.19,82,77.3,87,16.4,7,0,0,50,0,0
STU_46698,6,2.63,84.89,60,95.56,27,12.9,69,0,20,70,0,0
STU_46699,7,03.01,70.56,98,87.0,10,13.1,90,30,20,38,0,1
STU_46700,4,3.62,93.14,34,90.87,12,13.7,58,0,0,62,0,0
STU_46701,6,3.51,94.64,32,80.94,96,6.0,50,15,30,57,0,0
STU_46702,2,3.62,93.6,79,93.7,85,10.0,10,15,0,48,0,0
STU_46703,3,3.12,91.49,59,87.96,63,17.9,29,30,0,97,1,0
STU_46704,5,3.85,68.81,66,94.09,43,15.5,9,0,20,51,1,0
STU_46705,2,3.36,79.08,53,91.72,78,14.0,89,30,20,63,0,0
STU_46706,5,3.15,90.93,31,93.62,73,6.0,18,15,0,51,0,0
STU_46707,1,2.82,73.81,46,87.2,10,16.0,17,0,0,73,0,0
STU_46708,3,3.9,50.68,66,68.18,51,1.4,6,0,0,81,1,0
STU_46709,6,2.69,50.79,49,87.67,79,13.7,39,30,0,92,1,1
STU_46710,8,3.13,60.43,37,80.93,29,14.8,39,0,0,54,0,1
STU_46711,6,3.68,82.6,39,93.01,61,8.1,29,15,20,51,0,0
STU_46712,8,3.59,51.42,59,93.3,71,3.8,14,0,20,57,0,1
STU_46713,8,3.47,96.25,39,96.49,91,13.0,51,30,20,54,0,0
STU_46714,5,3.15,88.44,46,94.03,65,9.5,38,0,20,50,1,0
STU_46715,4,2.88,98.67,90,74.59,91,19.0,90,0,0,91,0,0
STU_46716,7,3.86,54.82,96,92.87,83,17.8,65,30,0,36,1,0
STU_46717,6,3.48,95.22,32,83.29,80,12.3,13,15,0,65,0,0
STU_46718,1,3.2,85.13,45,92.06,32,3.8,65,0,30,53,0,0
STU_46719,1,3.23,66.75,74,96.44,44,13.2,13,0,0,46,0,0
STU_46720,4,2.77,67.51,76,80.98,74,12.1,33,15,0,82,0,0
STU_46721,1,3.7,63.76,44,85.34,59,19.1,78,0,0,57,1,1
STU_46722,7,2.76,86.6,38,96.27,99,4.4,66,50,0,48,0,0
STU_46723,3,3.84,87.25,50,81.71,13,6.5,75,15,0,100,1,0
STU_46724,5,3.37,65.76,86,99.31,81,2.5,52,0,0,87,0,0
STU_46725,1,2.31,93.6,50,70.35,57,17.9,53,0,0,78,0,1
STU_46726,3,3.41,64.43,86,90.9,61,8.7,79,0,0,39,1,0
STU_46727,4,2.8,68.79,86,91.95,24,16.4,44,50,0,84,0,0
STU_46728,5,3.27,85.18,53,94.68,40,8.3,61,15,30,89,0,0
STU_46729,4,3.69,71.03,50,77.78,84,6.0,86,30,40,65,1,0
STU_46730,5,3.22,83.92,97,71.43,54,12.7,33,0,0,37,1,0
STU_46731,7,3.15,79.84,89,84.7,95,6.1,26,0,20,84,0,0
STU_46732,1,3.72,67.67,41,98.09,21,7.6,28,15,0,33,0,1
STU_46733,1,3.72,80.25,90,89.5,92,12.4,72,15,0,37,0,1
STU_46734,5,03.08,70.11,66,77.78,37,18.1,26,0,0,57,1,0
STU_46735,3,3.8,85.8,51,78.96,45,19.3,33,0,0,85,0,0
STU_46736,3,2.89,63.19,86,83.17,70,8.1,27,0,0,94,0,0
STU_46737,3,2.71,61.5,66,76.05,34,1.1,0,15,0,37,0,1
STU_46738,2,3.26,57.51,64,82.67,73,1.7,36,0,0,93,1,0
STU_46739,6,3.3,90.16,51,75.68,57,19.1,42,0,0,72,0,0
STU_46740,6,3.9,62.22,33,95.81,94,3.7,29,50,20,71,1,0
STU_46741,6,3.74,60.19,58,65.33,52,15.7,49,0,0,36,0,1
STU_46742,3,3.33,68.4,98,83.53,97,10.3,60,0,0,73,0,0
STU_46743,1,2.56,50.42,95,81.4,18,16.0,73,0,0,76,1,0
STU_46744,7,3.45,75.15,51,97.06,98,19.2,65,15,0,96,1,0
STU_46745,2,3.39,58.98,74,87.08,45,18.0,17,0,30,44,0,0
STU_46746,8,3.45,76.91,98,94.83,42,4.2,79,0,30,67,0,0
STU_46747,8,3.6,76.45,68,89.4,59,18.3,14,15,0,86,0,0
STU_46748,3,3.7,72.11,32,87.06,58,3.2,28,0,0,99,0,0
STU_46749,1,3.58,93.87,89,87.99,22,2.6,17,30,0,46,0,0
STU_46750,2,3.35,94.95,72,92.72,64,7.9,81,50,0,71,0,0
STU_46751,1,3.21,82.54,30,82.49,43,4.0,3,15,0,46,0,0
STU_46752,5,3.63,99.24,57,90.43,64,6.3,49,0,40,45,1,0
STU_46753,1,3.12,72.77,92,69.54,23,14.0,59,0,20,57,0,0
STU_46754,2,3.21,95.97,96,95.07,65,13.0,37,0,30,62,0,0
STU_46755,3,3.23,87.85,96,74.82,98,2.1,68,0,0,77,0,0
STU_46756,6,2.97,87.11,94,90.98,92,8.2,22,0,0,59,1,0
STU_46757,2,3.57,90.25,39,96.16,57,16.5,4,0,0,87,0,0
STU_46758,3,3.32,82.87,34,93.02,50,12.5,51,0,30,98,0,0
STU_46759,3,3.15,74.53,77,87.96,73,18.7,83,0,30,64,1,0
STU_46760,7,3.67,89.4,66,85.56,58,1.2,91,15,0,85,0,0
STU_46761,4,3.31,60.64,96,91.25,31,9.5,66,0,0,55,0,0
STU_46762,8,3.15,60.7,82,76.86,82,16.9,43,0,0,82,0,0
STU_46763,7,2.91,80.95,94,93.39,24,11.6,14,0,20,79,0,0
STU_46764,5,3.43,95.65,52,76.54,51,10.0,55,30,20,32,0,1
STU_46765,4,3.73,66.85,53,90.08,42,7.6,95,15,0,41,0,1
STU_46766,6,3.24,97.52,70,92.91,67,6.9,5,30,30,81,0,0
STU_46767,2,03.04,82.22,93,94.59,90,15.7,100,0,0,49,1,0
STU_46768,4,3.92,97.36,32,94.86,30,7.8,6,0,0,40,0,0
STU_46769,6,2.82,78.83,53,81.01,10,5.8,59,0,0,82,0,0
STU_46770,3,3.52,89.17,91,87.06,79,6.2,2,0,20,48,0,0
STU_46771,2,3.43,71.93,92,82.44,89,3.2,44,30,20,61,0,0
STU_46772,4,2.83,81.25,70,94.91,21,6.6,40,0,0,79,0,0
STU_46773,1,03.08,65.76,48,79.45,45,16.5,34,50,20,35,0,1
STU_46774,6,3.74,99.67,100,90.55,21,12.1,70,0,40,53,0,0
STU_46775,6,3.66,66.23,61,89.12,45,3.1,12,0,0,59,0,0
STU_46776,5,03.09,76.35,43,80.7,89,2.0,6,0,30,43,0,0
STU_46777,8,3.34,69.93,77,92.17,79,3.5,70,0,0,100,0,0
STU_46778,1,3.64,85.17,85,97.12,65,7.6,24,15,40,44,0,0
STU_46779,2,3.4,77.3,61,76.3,57,5.3,57,0,20,70,0,0
STU_46780,4,3.63,92.2,39,75.14,11,10.0,100,50,30,90,0,0
STU_46781,3,2.83,83.49,55,77.89,52,19.0,83,15,0,91,0,0
STU_46782,4,3.41,89.0,62,83.69,32,6.5,34,15,20,44,0,0
STU_46783,8,3.32,74.51,76,92.2,56,15.6,45,0,0,41,0,0
STU_46784,7,3.5,62.62,75,81.31,53,9.1,7,15,0,30,1,0
STU_46785,8,3.43,98.95,81,87.29,47,14.7,13,50,0,55,0,0
STU_46786,2,3.57,63.64,38,90.25,50,9.2,57,0,0,78,0,1
STU_46787,2,3.27,66.25,96,69.86,12,14.9,10,0,30,83,0,0
STU_46788,2,3.33,96.0,86,85.21,85,3.2,88,0,0,60,0,0
STU_46789,2,3.34,78.87,74,87.56,89,6.7,68,0,0,81,1,0
STU_46790,7,3.25,77.75,40,90.56,27,18.2,42,0,20,94,0,0
STU_46791,6,3.33,87.63,46,74.22,83,14.9,23,15,0,78,1,0
STU_46792,4,3.0,78.01,100,89.66,65,6.2,18,50,30,34,0,1
STU_46793,1,3.84,61.39,50,88.03,34,1.8,44,15,0,43,1,1
STU_46794,3,3.48,53.06,73,92.25,86,11.4,36,0,30,36,0,1
STU_46795,3,3.63,97.28,77,76.16,55,18.8,88,30,0,57,0,0
STU_46796,5,3.69,73.72,48,92.97,83,2.7,80,15,0,74,0,0
STU_46797,6,03.05,89.95,66,92.9,44,12.2,31,0,20,65,1,0
STU_46798,2,3.25,82.84,73,80.78,79,14.9,47,50,20,58,1,0
STU_46799,8,03.04,58.7,83,97.22,34,6.3,72,50,0,80,0,0
STU_46800,2,3.73,69.26,73,88.18,73,15.6,22,0,0,96,0,0
STU_46801,2,3.2,65.04,95,95.66,22,2.1,43,0,20,72,0,0
STU_46802,8,3.75,81.38,76,86.79,45,14.0,87,30,0,36,0,1
STU_46803,6,3.29,66.83,37,87.07,33,8.5,84,0,30,74,0,1
STU_46804,1,3.93,87.38,80,94.26,92,9.4,62,0,0,82,0,0
STU_46805,2,3.47,72.4,64,86.83,59,3.3,50,15,0,34,1,0
STU_46806,5,3.67,84.19,60,87.77,27,17.0,35,50,0,95,0,0
STU_46807,5,3.4,66.83,63,87.12,84,11.7,90,15,30,76,0,0
STU_46808,1,2.89,81.77,66,93.35,39,6.9,49,30,0,52,0,0
STU_46809,6,3.53,98.85,85,81.89,78,18.2,74,0,0,94,0,0
STU_46810,2,3.37,68.29,39,96.22,89,13.7,34,0,0,99,1,1
STU_46811,7,2.79,86.73,79,94.77,73,5.5,23,15,0,88,0,0
STU_46812,4,03.02,81.85,96,83.93,66,14.3,76,15,20,36,1,0
STU_46813,4,3.62,95.25,44,96.13,32,18.3,6,0,0,32,1,0
STU_46814,3,3.55,92.97,49,63.51,50,14.5,53,30,30,71,1,0
STU_46815,1,3.55,67.68,73,77.48,52,17.2,0,0,0,88,0,0
STU_46816,4,3.54,79.55,86,82.08,66,11.6,42,0,20,57,0,0
STU_46817,3,3.67,95.29,58,84.2,89,7.2,19,0,20,69,1,0
STU_46818,5,3.24,75.37,75,99.04,20,12.7,32,0,20,64,1,0
STU_46819,3,3.76,84.43,93,95.91,24,9.2,75,30,0,91,0,0
STU_46820,2,3.18,64.34,81,95.36,41,3.3,82,0,30,40,0,0
STU_46821,2,3.42,79.91,53,99.54,25,19.1,47,50,0,64,0,0
STU_46822,5,3.15,84.04,50,80.78,30,15.3,67,0,20,31,0,1
STU_46823,1,3.56,73.15,49,83.04,25,17.1,49,0,0,64,0,0
STU_46824,6,2.6,61.55,99,81.59,81,3.7,47,15,20,51,0,0
STU_46825,8,3.67,91.75,80,93.09,78,2.3,25,0,0,53,0,0
STU_46826,8,3.15,80.54,100,88.79,55,14.1,46,50,20,97,0,0
STU_46827,2,3.11,98.57,88,94.24,49,19.8,80,50,0,92,1,0
STU_46828,8,3.27,90.95,54,83.81,15,4.8,63,0,20,100,1,0
STU_46829,2,2.41,90.52,92,86.07,50,16.9,49,0,0,86,1,1
STU_46830,3,3.22,70.51,56,94.86,83,1.4,81,0,20,75,0,0
STU_46831,3,3.44,67.68,57,87.5,30,2.4,58,0,0,80,0,1
STU_46832,3,3.38,94.4,40,99.54,64,1.1,100,0,30,96,0,0
STU_46833,4,3.35,97.65,73,99.36,36,15.4,9,50,20,90,0,0
STU_46834,7,2.75,67.11,98,79.86,85,17.6,23,0,0,58,0,0
STU_46835,5,3.44,79.1,88,91.66,74,13.9,10,0,0,87,0,0
STU_46836,1,3.49,79.92,37,83.54,24,5.7,49,0,0,54,0,0
STU_46837,3,3.35,90.06,96,84.44,95,12.5,66,0,30,59,0,0
STU_46838,1,3.37,64.93,80,91.63,41,17.2,40,15,20,34,0,1
STU_46839,7,3.88,65.26,61,81.59,82,1.2,51,50,0,31,0,1
STU_46840,3,2.7,92.19,71,82.17,15,5.6,89,15,0,34,0,1
STU_46841,2,2.87,96.22,73,96.74,21,7.9,91,0,0,75,0,0
STU_46842,7,2.86,79.26,89,98.64,31,3.6,46,0,0,95,0,0
STU_46843,1,3.51,50.66,93,83.83,39,5.2,92,15,30,83,1,0
STU_46844,4,3.3,76.38,94,86.82,78,19.1,58,0,20,97,1,0
STU_46845,3,3.15,76.35,73,87.85,70,16.0,53,15,20,47,0,0
STU_46846,6,3.73,59.67,49,79.91,26,15.2,4,30,0,53,0,1
STU_46847,5,3.25,95.76,94,91.21,100,14.7,77,0,0,54,0,0
STU_46848,2,3.16,69.96,93,91.56,36,8.0,43,0,20,42,0,0
STU_46849,7,2.92,59.48,65,86.62,14,10.6,35,0,20,95,0,0
STU_46850,7,3.8,81.93,98,83.57,67,1.1,3,0,0,61,1,0
STU_46851,3,2.83,94.63,77,96.54,81,7.3,29,0,20,55,0,0
STU_46852,7,3.81,66.14,69,72.21,86,15.8,89,0,0,37,0,1
STU_46853,1,3.58,91.14,92,85.27,73,3.7,63,0,0,44,1,0
STU_46854,8,3.28,60.98,99,90.14,29,2.5,5,0,0,37,0,1
STU_46855,3,3.87,90.34,70,71.38,41,15.9,58,15,20,87,0,0
STU_46856,2,3.78,73.12,95,85.93,67,4.2,57,0,20,75,0,0
STU_46857,5,2.69,60.33,47,89.03,52,17.4,88,15,0,66,0,1
